year,player_id,name,games_played,minutes_played,minutes_per_game,box_plus_minus,classification
2004,walkean02,Antoine Walker,82,2840,34.634146341463406,0.5,Starter
2004,walkesa01,Samaki Walker,33,418,12.666666666666664,-3.5,Role Player
2004,wallabe01,Ben Wallace,81,3050,37.654320987654316,3.5,All-Star
2004,wallage01,Gerald Wallace,37,337,9.108108108108107,-3.1,Starter
2004,wallajo01,John Wallace,37,368,9.945945945945946,-2.6,Exclude
2004,wallara01,Rasheed Wallace,68,2390,35.14705882352941,2.2885774058577404,All-Star
2004,waltolu01,Luke Walton,72,730,10.138888888888891,0.9,Role Player
2004,wardch01,Charlie Ward,71,1252,17.633802816901408,2.3348242811501594,Starter
2004,watsoea01,Earl Watson,81,1669,20.604938271604933,-1.0,Role Player
2004,weathcl01,Clarence Weatherspoon,52,868,16.692307692307693,0.34930875576036874,Starter
2004,webbech01,Chris Webber,23,831,36.130434782608695,-0.6,All-Star
2004,wellsbo01,Bonzi Wells,72,1872,26.0,-2.910042735042736,Starter
2004,welscji01,Jiří Welsch,81,2179,26.901234567901234,-0.9,Role Player
2004,wesleda01,David Wesley,61,2001,32.80327868852459,-1.5,Role Player
2004,westda01,David West,71,930,13.098591549295776,-0.5,Starter
2004,whiteja01,Jahidi White,62,865,13.951612903225806,-4.6758381502890165,Bust
2004,whitero02,Rodney White,72,985,13.680555555555555,-0.3,Role Player
2004,whitnch01,Chris Whitney,16,186,11.625,-0.4,Role Player
2004,wilcoch01,Chris Wilcox,65,1340,20.615384615384613,-2.2,Role Player
2004,wilksmi01,Mike Wilks,26,145,5.5769230769230775,1.7,Role Player
2004,williaa01,Aaron Williams,72,1337,18.569444444444443,-1.6000000000000003,Role Player
2004,willial02,Alvin Williams,56,1730,30.892857142857146,-1.9,Starter
2004,willico02,Corliss Williamson,79,1574,19.924050632911392,-1.5,Role Player
2004,willier01,Eric Williams,71,1886,26.56338028169014,-2.0463944856839866,Role Player
2004,willifr02,Frank Williams,56,714,12.75,-2.9,Exclude
2004,willija02,Jason Williams,72,2115,29.375,2.4,Starter
2004,willije01,Jerome Williams,68,1637,24.073529411764714,0.3270616982284667,Starter
2004,willike02,Kevin Willis,48,373,7.770833333333332,-1.9,Role Player
2004,willima01,Mo Williams,57,772,13.543859649122805,-4.1,Role Player
2004,willisc01,Scott Williams,43,527,12.255813953488374,-2.457495256166983,Bust
2004,willish01,Shammond Williams,53,763,14.39622641509434,-1.4238532110091744,Role Player
2004,woodslo01,Loren Woods,38,506,13.31578947368421,-2.2,Exclude
2004,woodsqy01,Qyntel Woods,62,673,10.85483870967742,-4.8,Exclude
2004,wrighlo02,Lorenzen Wright,65,1674,25.753846153846155,-2.1,Role Player
2004,zhizhwa01,Wang Zhizhi,16,114,7.125,-4.160526315789474,Exclude
2005,abdursh01,Shareef Abdur-Rahim,54,1867,34.574074074074076,0.9,Starter
2005,alexaco01,Cory Alexander,16,201,12.5625,-3.4,Exclude
2005,allenma01,Malik Allen,36,519,14.416666666666664,-1.808863198458574,Bust
2005,allenra02,Ray Allen,78,3064,39.282051282051285,4.1,All-Star
2005,allento01,Tony Allen,77,1262,16.38961038961039,0.1,Role Player
2005,alstora01,Rafer Alston,80,2717,33.9625,0.9,Starter
2005,anderch01,Chris Andersen,67,1430,21.34328358208955,1.6,Starter
2005,anderde01,Derek Anderson,47,1239,26.36170212765957,-1.2,Starter
2005,anderke01,Kenny Anderson,43,743,17.27906976744186,-3.976446837146703,Role Player
2005,andersh01,Shandon Anderson,66,1171,17.742424242424242,-1.6254483347566182,Role Player
2005,anthoca01,Carmelo Anthony,75,2608,34.77333333333333,-1.2,Starter
2005,araujra01,Rafael Araújo,59,736,12.47457627118644,-7.4,Exclude
2005,arenagi01,Gilbert Arenas,80,3274,40.925,4.2,All-Star
2005,arizatr01,Trevor Ariza,80,1382,17.275,-0.6,Starter
2005,armstda01,Darrell Armstrong,66,988,14.969696969696967,-1.0085020242914982,Starter
2005,arroyca01,Carlos Arroyo,70,1448,20.68571428571429,-2.9900552486187846,Role Player
2005,artesro01,Metta World Peace,7,291,41.57142857142857,4.8,Starter
2005,atkinch01,Chucky Atkins,82,2903,35.40243902439025,-1.1,Role Player
2005,augmost01,Stacey Augmon,55,663,12.054545454545455,-3.3000000000000003,Role Player
2005,bakerma01,Maurice Baker,5,19,3.8,-7.047368421052632,Exclude
2005,bakervi01,Vin Baker,27,204,7.5555555555555545,-9.593627450980392,Bust
2005,banksma01,Marcus Banks,81,1145,14.135802469135802,-0.8,Role Player
2005,barbole01,Leandro Barbosa,63,1087,17.253968253968253,-1.5,Starter
2005,barnema02,Matt Barnes,43,715,16.627906976744185,-3.2,Role Player
2005,barrean01,Andre Barrett,38,483,12.710526315789476,-2.7302277432712216,Exclude
2005,barrybr01,Brent Barry,81,1742,21.506172839506174,2.4,All-Star
2005,barryjo01,Jon Barry,69,1505,21.81159420289855,1.659468438538206,Starter
2005,battish01,Shane Battier,80,2516,31.45,2.4,Starter
2005,battito01,Tony Battie,81,1894,23.382716049382715,-3.3,Role Player
2005,baxtelo01,Lonny Baxter,4,36,9.0,-21.8,Exclude
2005,bellra01,Raja Bell,63,1790,28.41269841269841,-2.2,Role Player
2005,bendejo01,Jonathan Bender,7,93,13.285714285714285,-7.6,Role Player
2005,besttr01,Travis Best,76,1461,19.223684210526315,-1.3,Role Player
2005,bibbymi01,Mike Bibby,80,3084,38.55,2.6,Starter
2005,biedran01,Andris Biedriņš,30,384,12.8,-1.7,Starter
2005,billuch01,Chauncey Billups,80,2866,35.825,4.2,Starter
2005,blakest01,Steve Blake,44,648,14.727272727272727,-4.0,Role Player
2005,blounma01,Mark Blount,82,2130,25.97560975609756,-2.1,Role Player
2005,bobbito01,Tony Bobbitt,2,12,6.0,-4.1,Exclude
2005,boganke01,Keith Bogans,74,1791,24.202702702702698,-3.9,Role Player
2005,bonnema01,Matt Bonner,82,1553,18.939024390243897,-0.6,Starter
2005,boothca01,Calvin Booth,51,451,8.843137254901961,-1.2390243902439024,Role Player
2005,boozeca01,Carlos Boozer,51,1772,34.745098039215684,1.4,Starter
2005,borchcu01,Curtis Borchardt,67,859,12.82089552238806,-4.0,Exclude
2005,boshch01,Chris Bosh,81,3017,37.246913580246904,-0.2,Starter
2005,bowenbr01,Bruce Bowen,82,2627,32.03658536585366,-0.1,Role Player
2005,bowenry01,Ryan Bowen,66,604,9.151515151515152,-1.4,Role Player
2005,boykiea01,Earl Boykins,82,2162,26.36585365853659,1.2,Starter
2005,bradlmi01,Michael Bradley,18,119,6.611111111111112,-1.942857142857143,Exclude
2005,bradlsh01,Shawn Bradley,77,885,11.493506493506494,-2.0,Starter
2005,braggto01,Torraye Braggs,7,24,3.4285714285714284,-10.699999999999998,Exclude
2005,brandel01,Elton Brand,81,3001,37.04938271604939,3.6,All-Star
2005,breweja01,Jamison Brewer,18,185,10.277777777777779,-4.2,Exclude
2005,brezepr01,Primož Brezec,72,2276,31.61111111111111,-1.0,Role Player
2005,brownda02,Damone Brown,14,152,10.857142857142858,-6.2,Exclude
2005,brownde02,Devin Brown,67,1238,18.477611940298512,1.3,Role Player
2005,brownke01,Kedrick Brown,8,55,6.875,-1.6,Exclude
2005,brownkw01,Kwame Brown,42,908,21.619047619047624,-4.2,Role Player
2005,brownpj01,P.J. Brown,82,2817,34.353658536585364,0.2,Starter
2005,brownti01,Tierre Brown,76,1066,14.026315789473687,-4.7,Exclude
2005,brunsri01,Rick Brunson,80,1945,24.3125,-0.8,Exclude
2005,bryanko01,Kobe Bryant,66,2689,40.74242424242424,5.0,All-Star
2005,buckngr01,Greg Buckner,70,1522,21.742857142857147,1.4,Role Player
2005,buforro01,Rodney Buford,64,1313,20.515625,-3.5,Bust
2005,burksan01,Antonio Burks,24,219,9.125,-0.2,Exclude
2005,butleca01,Caron Butler,77,2746,35.662337662337656,-0.7,Role Player
2005,butleja01,Jackie Butler,3,5,1.6666666666666667,55.7,Exclude
2005,butlera01,Rasual Butler,65,1203,18.50769230769231,-1.5,Role Player
2005,cabarza01,Žarko Čabarkapa,40,475,11.875,-0.3355789473684211,Exclude
2005,cambyma01,Marcus Camby,66,2015,30.53030303030303,3.1,Starter
2005,campbel01,Elden Campbell,40,390,9.75,-6.976923076923077,Starter
2005,cardibr01,Brian Cardinal,58,1433,24.70689655172414,0.9,Exclude
2005,carlige01,Geno Carlisle,6,16,2.6666666666666665,0.6,Exclude
2005,carroma01,Matt Carroll,25,430,17.2,-2.3,Role Player
2005,cartean01,Anthony Carter,66,742,11.242424242424242,-1.8000000000000005,Role Player
2005,cartevi01,Vince Carter,77,2828,36.72727272727273,6.011032531824611,All-Star
2005,cassesa01,Sam Cassell,59,1522,25.79661016949153,1.2,Starter
2005,catoke01,Kelvin Cato,62,1525,24.596774193548388,0.8,Role Player
2005,chalmli01,Lionel Chalmers,36,433,12.027777777777779,-5.3,Exclude
2005,chandty01,Tyson Chandler,80,2189,27.3625,1.9,Starter
2005,cheanca01,Calbert Cheaney,55,951,17.29090909090909,-4.0,Role Player
2005,childjo01,Josh Childress,80,2376,29.7,-0.6,Starter
2005,chrisdo01,Doug Christie,52,1525,29.32692307692308,-1.2937704918032786,Starter
2005,claxtsp01,Speedy Claxton,62,1866,30.096774193548388,0.16307609860664524,Starter
2005,cleavma01,Mateen Cleaves,14,65,4.642857142857143,-4.1,Exclude
2005,colemde01,Derrick Coleman,5,50,10.0,-10.5,Starter
2005,collija02,Jason Collier,70,942,13.457142857142856,-6.7,Exclude
2005,collija03,Jarron Collins,50,961,19.22,-3.8,Role Player
2005,collija04,Jason Collins,80,2542,31.775,-2.9,Role Player
2005,collini01,Nick Collison,82,1396,17.024390243902438,-1.7,Role Player
2005,cookbr01,Brian Cook,72,1087,15.097222222222221,-0.5,Role Player
2005,cookom01,Omar Cook,5,74,14.8,2.2,Exclude
2005,crawfja01,Jamal Crawford,70,2688,38.4,1.0,Starter
2005,croshau01,Austin Croshere,73,1827,25.02739726027397,-0.7,Starter
2005,curryed01,Eddy Curry,63,1808,28.6984126984127,-0.6,Role Player
2005,currymi01,Michael Curry,18,249,13.833333333333336,-2.3,Bust
2005,dalemsa01,Samuel Dalembert,72,1785,24.79166666666667,-2.2,Role Player
2005,dampier01,Erick Dampier,59,1609,27.271186440677965,-0.9000000000000001,Role Player
2005,daniean01,Antonio Daniels,75,2026,27.013333333333332,2.2,Starter
2005,danieer01,Erik Daniels,21,72,3.4285714285714284,-7.599999999999999,Exclude
2005,daniema01,Marquis Daniels,60,1412,23.53333333333333,0.6,Role Player
2005,davisan01,Antonio Davis,72,1843,25.597222222222218,-1.0,Role Player
2005,davisba01,Baron Davis,46,1581,34.369565217391305,4.150158127767236,All-Star
2005,davisda01,Dale Davis,61,1307,21.42622950819672,-0.5866105585309871,Starter
2005,davisjo02,Josh Davis,42,328,7.809523809523809,-2.4,Exclude
2005,davisri01,Ricky Davis,82,2696,32.8780487804878,-0.8,Role Player
2005,declean01,Andrew DeClercq,8,49,6.125,-7.3,Bust
2005,delfica01,Carlos Delfino,30,459,15.3,-2.6,Starter
2005,delkto01,Tony Delk,56,1340,23.92857142857143,-1.0,Starter
2005,denglu01,Luol Deng,61,1663,27.26229508196721,1.2,Starter
2005,diawbo01,Boris Diaw,66,1201,18.196969696969692,-3.5,Starter
2005,dickada01,Dan Dickau,71,2090,29.43661971830986,-0.020956937799043045,Role Player
2005,dickeka01,Kaniel Dickens,11,61,5.545454545454546,-3.5,Exclude
2005,diopde01,DeSagana Diop,39,306,7.846153846153847,-5.2,Role Player
2005,divacvl01,Vlade Divac,15,130,8.666666666666666,-5.4,Starter
2005,dixonju01,Juan Dixon,63,1054,16.73015873015873,-1.0,Role Player
2005,doleami01,Michael Doleac,80,1175,14.6875,-3.4,Bust
2005,doolike01,Keyon Dooling,74,1184,16.0,-2.7,Bust
2005,drobnpr01,Predrag Drobnjak,71,1435,20.211267605633804,-3.2,Role Player
2005,duhonch01,Chris Duhon,82,2177,26.54878048780488,-0.7,Role Player
2005,duncati01,Tim Duncan,66,2203,33.378787878787875,7.6,All-Star
2005,dunlemi02,Mike Dunleavy,79,2570,32.53164556962025,0.1,Starter
2005,duprero01,Ronald Dupree,47,472,10.04255319148936,-1.8,Exclude
2005,ebind01,Ndudi Ebi,2,54,27.0,-2.4,Exclude
2005,edwarco01,Corsley Edwards,10,110,11.0,-6.2,Exclude
2005,edwarjo01,John Edwards,25,139,5.56,-8.0,Exclude
2005,eisleho01,Howard Eisley,74,1428,19.297297297297302,-3.9,Role Player
2005,ekeziob01,Obinna Ekezie,42,732,17.428571428571427,-6.299999999999999,Exclude
2005,elsonfr01,Francisco Elson,67,939,14.014925373134327,-2.5,Role Player
2005,elyme01,Melvin Ely,79,1649,20.87341772151899,-4.3,Bust
2005,emmetan01,Andre Emmett,8,28,3.5,-11.8,Exclude
2005,evansma01,Maurice Evans,65,1233,18.96923076923077,-2.2,Role Player
2005,evansre01,Reggie Evans,79,1881,23.810126582278482,-1.1,Role Player
2005,finlemi01,Michael Finley,64,2358,36.84375,0.2,Starter
2005,fishede01,Derek Fisher,74,2222,30.02702702702703,-1.1,Role Player
2005,fizerma01,Marcus Fizer,54,903,16.72222222222222,-2.9,Role Player
2005,florelu01,Luis Flores,16,77,4.8125,-4.718181818181818,Exclude
2005,fortsda01,Danny Fortson,62,1047,16.887096774193548,-3.4,Exclude
2005,fosteje01,Jeff Foster,61,1594,26.131147540983605,-0.3,Role Player
2005,fowlktr01,Tremaine Fowlkes,8,56,7.0,-8.1,Exclude
2005,foylead01,Adonal Foyle,78,1700,21.794871794871803,-1.2,Role Player
2005,frahmri01,Richie Frahm,43,499,11.604651162790693,-0.2,Exclude
2005,francst01,Steve Francis,78,2978,38.17948717948718,1.2,All-Star
2005,freijma01,Matt Freije,23,441,19.17391304347826,-6.2,Exclude
2005,fundela01,Lawrence Funderburke,2,21,10.5,-3.3,Exclude
2005,gadzuda01,Dan Gadzuric,81,1783,22.01234567901234,0.1,Role Player
2005,gainere01,Reece Gaines,21,187,8.904761904761905,-6.478609625668449,Exclude
2005,garcial01,Alex Garcia,8,146,18.25,-3.4,Exclude
2005,garneke01,Kevin Garnett,82,3121,38.060975609756106,9.5,All-Star
2005,garripa01,Pat Garrity,71,955,13.450704225352114,-2.8,Role Player
2005,gasolpa01,Pau Gasol,56,1790,31.964285714285715,4.0,All-Star
2005,georgde01,Devean George,15,306,20.4,-3.9,Role Player
2005,gilled01,Eddie Gill,73,1021,13.986301369863016,-1.6,Exclude
2005,gillke01,Kendall Gill,14,284,20.285714285714285,-0.4,Bust
2005,ginobma01,Manu Ginóbili,74,2193,29.635135135135137,6.9,All-Star
2005,giricgo01,Gordan Giriček,81,1660,20.493827160493826,-1.7,Role Player
2005,glovedi01,Dion Glover,7,68,9.714285714285714,2.4,Role Player
2005,goldwan01,Anthony Goldwire,33,537,16.272727272727273,1.9625698324022347,Exclude
2005,goodedr01,Drew Gooden,82,2523,30.768292682926827,1.6,Role Player
2005,gordobe01,Ben Gordon,82,2002,24.414634146341466,0.7,Starter
2005,grantbr01,Brian Grant,69,1136,16.463768115942027,-3.8,Role Player
2005,greenwi01,Willie Green,57,1066,18.70175438596491,-4.1,Bust
2005,griffad01,Adrian Griffin,69,667,9.666666666666666,0.6,Starter
2005,griffed01,Eddie Griffin,70,1492,21.314285714285713,0.2,Role Player
2005,guglito01,Tom Gugliotta,47,966,20.553191489361698,-3.2677018633540373,Role Player
2005,haislma01,Marcus Haislip,9,106,11.777777777777779,-9.9,Exclude
2005,hamda01,Darvin Ham,47,275,5.851063829787233,-4.5,Bust
2005,hamilri01,Richard Hamilton,76,2926,38.5,0.3,Role Player
2005,hamilze01,Zendon Hamilton,16,159,9.9375,-5.5,Exclude
2005,handlbe01,Ben Handlogten,21,297,14.142857142857142,-4.8,Exclude
2005,hardaan01,Anfernee Hardaway,37,894,24.16216216216216,-3.3,Role Player
2005,harprma01,Matt Harpring,78,2584,33.128205128205124,-0.3,Role Player
2005,harrial01,Al Harrington,66,2550,38.63636363636363,-2.2,Role Player
2005,harrida01,David Harrison,43,760,17.674418604651166,-2.8,Exclude
2005,harride01,Devin Harris,76,1173,15.43421052631579,1.9,Starter
2005,harriju01,Junior Harrington,29,550,18.96551724137931,-3.9,Exclude
2005,harrilu01,Lucious Harris,73,1128,15.452054794520548,-3.2,Role Player
2005,harriot01,Othella Harrington,70,1271,18.15714285714286,-1.3,Bust
2005,hartja01,Jason Hart,74,1887,25.5,1.2,Role Player
2005,harvedo01,Donnell Harvey,3,16,5.333333333333333,13.0,Role Player
2005,hasleud01,Udonis Haslem,80,2675,33.4375,0.4,Role Player
2005,hassetr01,Trenton Hassell,82,2068,25.21951219512195,-2.8,Role Player
2005,hayesja01,Jarvis Hayes,54,1560,28.88888888888889,-2.6,Role Player
2005,haywobr01,Brendan Haywood,68,1865,27.426470588235286,-0.1,Role Player
2005,hendeal01,Alan Henderson,78,1203,15.423076923076925,-1.4,Role Player
2005,hilarne01,Nenê,55,1317,23.945454545454545,-0.3,Role Player
2005,hillgr01,Grant Hill,67,2338,34.895522388059696,2.5,Exclude
2005,hinriki01,Kirk Hinrich,77,2800,36.36363636363637,2.5,Starter
2005,hoibefr01,Fred Hoiberg,76,1272,16.736842105263158,4.1,Starter
2005,horryro01,Robert Horry,75,1396,18.613333333333333,3.0,Starter
2005,houseed01,Eddie House,68,891,13.102941176470587,1.0444444444444445,Role Player
2005,houstal01,Allan Houston,20,532,26.6,-1.8,Starter
2005,howardw01,Dwight Howard,82,2670,32.560975609756106,0.0,Starter
2005,howarjo01,Josh Howard,76,2446,32.18421052631579,1.2,Starter
2005,howarju01,Juwan Howard,61,1624,26.622950819672127,-2.1,Role Player
2005,hudsotr01,Troy Hudson,79,1729,21.88607594936709,-2.3999999999999995,Role Player
2005,hughela01,Larry Hughes,61,2358,38.65573770491803,4.3,Starter
2005,humphkr01,Kris Humphries,67,873,13.029850746268654,-4.6,Bust
2005,humphry01,Ryan Humphrey,35,317,9.057142857142855,-6.2,Exclude
2005,huntebr01,Brandon Hunter,31,224,7.225806451612903,-6.0,Exclude
2005,hunteli01,Lindsey Hunter,76,1144,15.052631578947368,-1.2,Role Player
2005,huntest01,Steven Hunter,76,1046,13.76315789473684,-0.9,Role Player
2005,iguodan01,Andre Iguodala,82,2686,32.75609756097561,1.4,Starter
2005,ilgauzy01,Zydrunas Ilgauskas,78,2615,33.52564102564103,-0.2,Role Player
2005,iversal01,Allen Iverson,75,3174,42.32,4.2,All-Star
2005,iveyro01,Royal Ivey,62,809,13.048387096774194,-5.5,Bust
2005,jacksbo01,Bobby Jackson,25,536,21.44,1.3,Starter
2005,jacksje01,Jermaine Jackson,21,230,10.952380952380953,-3.3,Exclude
2005,jacksji01,Jim Jackson,64,1987,31.046875,-0.5522898842476094,Role Player
2005,jackslu02,Luke Jackson,10,43,4.3,0.5,Exclude
2005,jacksma02,Marc Jackson,81,1976,24.395061728395067,-1.8,Role Player
2005,jacksst02,Stephen Jackson,51,1806,35.411764705882355,0.3,Starter
2005,jacobca01,Casey Jacobsen,84,1798,21.404761904761905,-1.6135706340378198,Role Player
2005,jamesje01,Jerome James,80,1330,16.625,-3.8,Bust
2005,jamesle01,LeBron James,80,3388,42.35,8.6,All-Star
2005,jamesmi01,Mike James,74,1859,25.121621621621625,1.6955890263582574,Starter
2005,jamisan01,Antawn Jamison,68,2605,38.308823529411775,-0.5,Starter
2005,jaricma01,Marko Jarić,50,1656,33.12,1.0,Role Player
2005,jeffeal01,Al Jefferson,71,1051,14.802816901408448,-2.3,Starter
2005,jefferi01,Richard Jefferson,33,1355,41.06060606060606,1.5,Starter
2005,jeffrja01,Jared Jeffries,77,2007,26.064935064935064,-1.6,Role Player
2005,jenkiho01,Horace Jenkins,15,104,6.933333333333334,-4.7,Exclude
2005,johnsan02,Anthony Johnson,63,1747,27.73015873015873,0.7,Role Player
2005,johnsbr01,Britton Johnsen,6,87,14.5,-11.8,Exclude
2005,johnsde03,DerMarr Johnson,71,1232,17.35211267605634,0.3,Role Player
2005,johnser02,Ervin Johnson,46,410,8.91304347826087,-5.4,Role Player
2005,johnsjo02,Joe Johnson,82,3240,39.512195121951216,0.9,Role Player
2005,johnsli01,Linton Johnson,2,15,7.5,-9.9,Exclude
2005,jonesda01,Damon Jones,82,2576,31.414634146341466,3.0,Role Player
2005,jonesda02,Dahntay Jones,52,649,12.480769230769232,-3.4,Bust
2005,jonesed02,Eddie Jones,80,2839,35.4875,1.2,All-Star
2005,jonesfr01,Fred Jones,77,2268,29.45454545454545,0.3,Role Player
2005,jonesja02,James Jones,75,1330,17.733333333333334,-0.1,Starter
2005,jonesju01,Jumaine Jones,76,1830,24.078947368421048,-0.4,Role Player
2005,jonesma03,Mark Jones,10,116,11.6,-6.9,Exclude
2005,kamanch01,Chris Kaman,63,1632,25.904761904761905,-2.5,Role Player
2005,kaponja01,Jason Kapono,81,1491,18.407407407407412,-2.4,Role Player
2005,kasunma01,Mario Kasun,45,356,7.911111111111111,-5.799999999999999,Exclude
2005,khryavi01,Viktor Khryapa,32,523,16.34375,-4.4,Exclude
2005,kiddja01,Jason Kidd,66,2435,36.89393939393939,4.6,All-Star
2005,kirilan01,Andrei Kirilenko,41,1349,32.90243902439025,9.2,All-Star
2005,kittlke01,Kerry Kittles,11,243,22.09090909090909,-0.9,Starter
2005,knighbr01,Brevin Knight,66,1944,29.45454545454545,1.8,Role Player
2005,knighbr02,Brandin Knight,1,3,3.0,-9.4,Exclude
2005,korveky01,Kyle Korver,82,2667,32.52439024390244,1.4,Starter
2005,krstine01,Nenad Krstić,75,1965,26.2,-3.2,Role Player
2005,kukocto01,Toni Kukoč,53,1099,20.735849056603765,0.6,Starter
2005,kutluib01,Ibo Kutluay,5,12,2.4,-20.3,Exclude
2005,laettch01,Christian Laettner,49,739,15.081632653061225,1.9,Starter
2005,lafrera01,Raef LaFrentz,80,2196,27.45,1.8,Starter
2005,lampema01,Maciej Lampe,37,380,10.27027027027027,-7.40315789473684,Exclude
2005,lenarvo01,Voshon Lenard,3,54,18.0,0.4,Role Player
2005,lewisra02,Rashard Lewis,71,2697,37.98591549295774,3.7,Starter
2005,livinra01,Randy Livingston,17,227,13.352941176470587,-0.3,Exclude
2005,livinsh01,Shaun Livingston,30,814,27.13333333333333,-2.5,Role Player
2005,lopezra01,Raül López,31,518,16.70967741935484,-1.4,Exclude
2005,luety01,Tyronn Lue,70,2007,28.67142857142857,-1.9625311410064767,Role Player
2005,lynchge01,George Lynch,44,933,21.204545454545453,-3.0,Role Player
2005,madsema01,Mark Madsen,41,601,14.658536585365852,-4.4,Bust
2005,maggeco01,Corey Maggette,66,2436,36.90909090909091,2.4,Starter
2005,magloja01,Jamaal Magloire,23,703,30.56521739130435,-4.4,Role Player
2005,marbust01,Stephon Marbury,82,3281,40.012195121951216,4.2,Starter
2005,mariosh01,Shawn Marion,81,3146,38.839506172839506,4.4,All-Star
2005,marksse01,Sean Marks,23,244,10.608695652173912,-6.0,Exclude
2005,marshdo01,Donyell Marshall,65,1645,25.30769230769231,4.8,Starter
2005,martida01,Darrick Martin,11,190,17.272727272727273,-3.6,Exclude
2005,martike01,Kenyon Martin,70,2272,32.457142857142856,1.1,Starter
2005,martike02,Kevin Martin,45,455,10.111111111111109,-4.2,Starter
2005,masonde01,Desmond Mason,80,2893,36.1625,-1.6,Role Player
2005,masseto01,Tony Massenburg,61,699,11.459016393442626,-5.4,Bust
2005,mbengdj01,D.J. Mbenga,15,58,3.8666666666666663,-9.6,Exclude
2005,mccarwa01,Walter McCarty,72,906,12.583333333333336,-2.545474613686534,Role Player
2005,mccoyje01,Jelani McCoy,10,88,8.8,-6.9,Exclude
2005,mcdyean01,Antonio McDyess,77,1797,23.337662337662334,-0.1,Starter
2005,mcgratr01,Tracy McGrady,78,3182,40.794871794871796,6.7,All-Star
2005,mcinnje01,Jeff McInnis,76,2651,34.881578947368425,-1.8,Role Player
2005,mckieaa01,Aaron McKie,68,1118,16.441176470588232,-0.6,Starter
2005,mcleoke01,Keith McLeod,53,1382,26.075471698113212,-2.6,Bust
2005,medvest01,Stanislav Medvedenko,43,423,9.83720930232558,-5.1,Bust
2005,mercero01,Ron Mercer,18,390,21.66666666666667,-4.0,Bust
2005,mihmch01,Chris Mihm,75,1870,24.93333333333333,-2.4,Bust
2005,milesda01,Darius Miles,63,1699,26.968253968253972,-0.6,Role Player
2005,milicda01,Darko Miličić,37,254,6.864864864864866,-7.9,Role Player
2005,millean01,Anthony Miller,2,9,4.5,2.3,Exclude
2005,millean02,Andre Miller,82,2852,34.78048780487805,0.7999999999999999,Starter
2005,millebr01,Brad Miller,56,2089,37.30357142857143,4.0,Starter
2005,millemi01,Mike Miller,76,2278,29.97368421052632,2.9,Starter
2005,millere01,Reggie Miller,66,2105,31.893939393939394,1.8,Starter
2005,mingya01,Yao Ming,80,2447,30.5875,2.4,All-Star
2005,moblecu01,Cuttino Mobley,66,2388,36.18181818181818,-0.07437185929648242,Starter
2005,mohamna01,Nazr Mohammed,77,1933,25.10389610389611,-1.7138644593895502,Role Player
2005,moisoje01,Jérôme Moïso,20,120,6.0,-2.1125,Exclude
2005,mooremi01,Mikki Moore,74,1178,15.91891891891892,-2.4,Exclude
2005,mournal01,Alonzo Mourning,37,702,18.97297297297297,-0.16438746438746435,Exclude
2005,murphtr01,Troy Murphy,70,2375,33.92857142857143,-1.2,Role Player
2005,murrala01,Lamond Murray,62,918,14.806451612903226,0.0,Role Player
2005,murraro01,Ronald Murray,49,883,18.020408163265305,-4.1,Role Player
2005,mutomdi01,Dikembe Mutombo,80,1212,15.15,0.8999999999999999,Starter
2005,nachbbo01,Boštjan Nachbar,71,1341,18.88732394366197,-2.2608501118568234,Role Player
2005,nailole01,Lee Nailon,68,2017,29.661764705882355,-1.3,Role Player
2005,najered01,Eduardo Nájera,68,1185,17.426470588235293,-2.963291139240506,Role Player
2005,nashst01,Steve Nash,75,2573,34.306666666666665,4.7,All-Star
2005,ndiayma02,Mamadou N'Diaye,11,72,6.545454545454546,-4.5,Exclude
2005,nelsoja01,Jameer Nelson,79,1612,20.40506329113924,-0.8,Starter
2005,nestera01,Rasho Nesterović,70,1785,25.5,-0.7,Role Player
2005,newblir01,Ira Newble,74,1832,24.756756756756765,-2.9,Role Player
2005,nocioan01,Andrés Nocioni,81,1892,23.358024691358022,-2.0,Role Player
2005,norrimo01,Moochie Norris,38,360,9.473684210526317,-6.615833333333333,Role Player
2005,nowitdi01,Dirk Nowitzki,78,3020,38.717948717948715,7.3,All-Star
2005,odomla01,Lamar Odom,64,2320,36.25,1.4,Starter
2005,okafoem01,Emeka Okafor,73,2600,35.61643835616439,-2.0,Starter
2005,okurme01,Mehmet Okur,82,2304,28.09756097560976,2.0,Starter
2005,ollieke01,Kevin Ollie,26,158,6.0769230769230775,-4.5,Role Player
2005,olowomi01,Michael Olowokandi,62,1215,19.596774193548384,-4.9,Bust
2005,onealje01,Jermaine O'Neal,44,1530,34.77272727272727,1.8,Starter
2005,onealsh01,Shaquille O'Neal,73,2492,34.13698630136986,5.3,All-Star
2005,ostergr01,Greg Ostertag,56,556,9.928571428571429,-2.2,Role Player
2005,outlabo01,Bo Outlaw,39,214,5.487179487179486,-1.2,Starter
2005,outlatr01,Travis Outlaw,59,793,13.440677966101697,-0.8000000000000002,Role Player
2005,pachuza01,Zaza Pachulia,74,1397,18.87837837837838,-1.3,Role Player
2005,padgesc01,Scott Padgett,66,942,14.272727272727273,1.1,Starter
2005,palacmi01,Milt Palacio,80,1533,19.1625,-2.5,Bust
2005,pargoja01,Jannero Pargo,32,453,14.15625,-2.0,Role Player
2005,parkesm01,Smush Parker,16,144,9.0,-5.961111111111111,Role Player
