player_id,season,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,win_shares,win_shares_per_40_minutes,num_seasons
aaron-gray-1,2006,14.6,60.68834688346883,3.8,57.94850948509485,,big-east,,,221.9349593495935,4.10650406504065,0.5528455284552846,349.1571815718157,0.5528455284552846,193.40379403794037,0.4961517615176152,172.2330623306233,0.5748021680216802,99.41463414634147,35.0650406504065,34.37669376693767,986.0813008130082,,,120.31165311653116,2.4065040650406506,89.44173441734418,,486.22222222222223,,Center,,16.869918699186993,pittsburgh,0.0,0.0,,0.0,21.6,342.24661246612465,0.5638834688346884,13.125745257452577,65.28455284552845,349.1571815718157,0.5528455284552846,193.40379403794037,27.3,6.581842818428184,0.2656883468834689,4
jameson-curry-1,2006,21.9868605277329,131.30263866451264,0.539472267097469,9.486806677436727,,big-12,,,91.15778136779753,1.139472267097469,0.5282100161550889,432.77598276790525,0.4356575121163167,188.98653742595585,0.2940387722132472,128.354873451804,0.7648546042003231,99.26278944534195,34.39472267097469,34.39472267097469,1243.2487883683361,,,14.39472267097469,2.6736672051696284,72.18416801292408,,557.9725363489499,,Guard,,40.09208400646204,oklahoma-state,0.4626575121163166,200.68389876144317,0.4004076467420571,80.73667205169629,5.130263866451266,105.55250403877221,0.5622757135164244,18.156596661281636,109.30263866451266,232.09208400646204,0.46599946149703825,108.24986537425956,24.242110931610124,3.813139472267097,0.1205126548196015,3
taurean-green-1,2006,24.4,159.1712986356746,0.3,2.3158160687215767,,sec,,,91.27640222334513,1.6328954017180395,0.5383153107630116,349.63163213744315,0.41834158665992927,146.10510358767053,0.499710965133906,174.88175846387065,0.8611712986356748,150.86862051541183,39.67104598281961,39.67104598281961,1319.4471955533097,,,10.973724103082365,3.5368367862556847,60.98686205154118,,527.0525517938353,,Guard,,44.96058615462355,florida,0.6027241030823649,210.88175846387065,0.39876301162203137,83.97372410308236,5.2,102.25012632642749,0.6091839312784235,20.62632642748863,112.5922182920667,138.74987367357252,0.4430515411824154,62.13137948458817,22.2,5.135522991409802,0.15639464375947448,3
demetris-nichols-1,2006,9.311784324624792,52.7059477487493,1.9323513062812672,35.7059477487493,,big-east,,,140.970539188438,2.202946081156198,0.5389121734296832,465.1489716509172,0.44052973874374657,205.5892162312396,0.25655919955530854,120.05947748749306,0.7940322401334075,96.82434685936632,35.0,35.0,1199.8538076709283,,,53.55864369093941,3.0176764869371873,80.44080044469149,,599.2679266259033,,Forward,,47.7059477487493,syracuse,0.49123457476375765,227.38299055030572,0.3995302946081156,91.2651473040578,8.352918287937744,194.52918287937743,0.5717654252362424,12.258810450250138,72.47081712062257,237.76598110061144,0.4821172873818788,114.32406892718177,23.479488604780432,5.220622568093385,0.1742951639799889,4
ramon-sessions-1,2006,29.23185779017079,157.29975601254793,0.44332520041826423,6.149878006273963,,wac,,,114.21540606483096,1.7700243987452076,0.4471449982572325,269.4775182990589,0.4256462181944929,117.33008016730568,0.40489194841408155,114.94597420704078,0.7521728825374695,91.64621819449286,33.149878006273966,32.149878006273966,967.074590449634,,,37.716626002091324,1.0915650052283026,40.43325200418264,,339.92227256883933,,Guard,,31.26699198326943,nevada,0.12047751829905892,36.68142209829209,0.272317880794702,13.6158940397351,8.943325200418265,151.93203206692226,0.5049599163471593,20.638654583478562,79.89926803764378,232.7960962007668,0.4369459742070408,103.71418612757058,20.78804461484838,2.8332520041826417,0.1134308121296619,3
dj-strawberry-1,2006,21.083132530120487,121.81927710843374,0.8,13.373493975903614,,acc,,,98.48192771084338,2.2180722891566265,0.5060240963855421,346.8433734939759,0.4619638554216868,161.44578313253012,0.41043373493975904,140.2289156626506,0.6853132530120483,96.04819277108433,33.373493975903614,33.373493975903614,1053.2409638554218,,,39.36144578313253,1.7240963855421687,88.25301204819277,,449.86746987951807,,Guard,,65.55421686746988,maryland,0.255855421686747,89.46987951807229,0.34675903614457826,30.927710843373493,6.898795180722892,137.84337349397592,0.541722891566265,16.687951807228917,80.26506024096386,257.3734939759036,0.502132530120482,130.51807228915663,21.446987951807227,3.9421686746987947,0.14938554216867472,4
derrick-rose-1,2007,30.4,189.0,0.9,15.0,,cusa,,,127.0,3.8,0.517,436.0,0.4770000000000001,208.0,0.4699999999999999,205.0,0.7120000000000001,146.0,40.0,39.0,1168.0,,,54.0,2.8,68.0,,597.0,,Guard,,48.0,memphis,0.239,104.0,0.337,35.0,8.3,181.0,0.56,16.7,107.0,332.0,0.521,173.0,26.0,6.6,0.226,1
michael-beasley-1,2007,9.3,38.0,3.7,54.0,,big-12,,,277.0,5.4,0.563,577.0,0.532,307.0,0.484,279.0,0.774,216.0,33.0,33.0,1041.0,,,131.0,5.4,85.0,,866.0,,Forward,,42.0,kansas-state,0.165,95.0,0.379,36.0,21.3,408.0,0.61,11.8,95.0,482.0,0.562,271.0,35.0,10.7,0.413,1
oj-mayo-1,2007,21.4,109.0,0.7,13.0,,pac-12,,,115.0,1.8,0.524,536.0,0.442,237.0,0.284,152.0,0.8029999999999999,122.0,33.0,32.0,1216.0,,,35.0,3.4,80.0,,684.0,,Guard,,51.0,southern-california,0.401,215.0,0.409,88.0,7.3999999999999995,150.0,0.562,16.1,117.0,321.0,0.46399999999999997,149.0,31.8,5.2,0.172,1
russell-westbrook-1,2007,24.4,151.30428909152315,0.4,6.341438703140831,,pac-12,,,84.09726443768997,3.0036474164133735,0.49910976021614323,359.6085781830463,0.46412191827085447,167.2921310368119,0.3742313407632557,136.93853427895982,0.6948895643363727,97.12158054711246,38.67071935157041,30.37791286727457,1209.0081053698075,,,55.18270854441067,1.8134076325565687,86.6339074636947,,455.8399189463019,,Guard,,57.621749408983455,ucla,0.1984268828098615,70.96318811212429,0.3457929753461668,24.134076325565687,7.1,139.27997298210065,0.5349267139479905,17.210976021614318,88.20702465383316,288.64539007092196,0.49403647416413377,143.1580547112462,21.8,4.817055048969943,0.15518270854441069,2
