pro_id,cbb_id,name,classification,draft_season,assist_percentage,assists,block_percentage,blocks,conference,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,minutes_played,offensive_rebounds,offensive_win_shares,personal_fouls,points,position,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,win_shares,win_shares_per_40_minutes,num_seasons,lane_agility,three_quarter_sprint,standing_vertical,max_vertical,bench_press,body_fat,height_shoes,standing_reach,weight,wingspan
reddmi01,michael-redd-1,Michael Redd,Starter,2000,22.589956160124007,70.52679410842995,1.235886418289388,4.517079285490441,big-ten,117.14436163205677,2.3629269821372607,0.4856048260733313,492.03885929175806,0.44712190535882174,220.72673143215286,0.3074193042933249,154.5559385772485,0.7159417110623628,106.68285803823252,32.22438107176433,31.41631854968061,1070.3607019743026,35.7776455305548,2.0078031964901286,57.85365089313695,586.5850830460671,Guard,42.190222500783456,ohio-state,0.2397414603572548,118.00971482293951,0.3246389846443121,38.44876214352868,8.14781036596494,198.59511125039174,0.517673143215293,11.23365716076465,72.00971482293951,374.0291444688186,0.4858633657160764,182.27796928862426,25.395612148162474,4.370730178627388,0.1623365716076465,3,12.06,3.34,27.0,31.0,12.0,6.339075630252101,76.125,102.0,214.0,81.0
smithja01,jabari-smith-1,Jabari Smith,Exclude,2000,8.553282098949808,67.93809176984705,7.2313039994327255,32.70575382374363,sec,168.82598314787,2.1763292061179897,0.563347414420976,265.8164603058995,0.5394646758922068,143.93590677348868,0.6086525855790241,161.23233794610343,0.6229533867443554,100.0,31.940276766205393,28.85367794324918,921.626365622724,86.23774558104517,2.523452294246177,80.76329206117991,400.57756737072106,Center,26.353969410050983,louisiana-state,0.15107064821558633,39.11944646758922,0.33392498179169705,12.705753823743628,16.308122557808527,245.76766205389657,0.5843517844136927,20.982957028404954,90.05972323379461,226.69701383831028,0.579,131.23015294974508,22.94245091065095,4.699781500364166,0.20234741442097595,2,12.45,3.43,24.5,30.0,15.0,8.849019607843136,83.25,109.5,240.5,86.5
hartja01,jason-hart-1,Jason Hart,Role Player,2000,22.589956160124007,186.53432282003712,1.235886418289388,3.9907235621521338,big-east,117.14436163205677,2.165120593692022,0.474330241187384,338.01484230055667,0.410669758812616,138.87012987012986,0.3599053803339518,117.43228200371055,0.7359814471243044,86.40445269016699,32.330241187384054,31.41631854968061,1078.0463821892392,35.7776455305548,1.5339517625231909,85.26530612244899,407.09833024118734,Guard,72.87012987012987,syracuse,0.37073469387755104,124.90723562152134,0.3418886827458256,42.95361781076067,8.14781036596494,96.66048237476808,0.5180556586270872,21.714842300556587,108.35807050092764,213.10760667903526,0.4517439703153989,95.9165120593692,25.395612148162474,3.699072356215213,0.1362931354359926,4,11.7,3.34,29.5,33.5,9.0,6.339075630252101,76.125,97.5,181.0,78.0
mcclida01,dan-mcclintock-1,Dan McClintock,Exclude,2000,8.553282098949808,30.695918367346934,7.2313039994327255,63.542857142857144,big-sky,168.82598314787,0.9538775510204082,0.613373469387755,287.78979591836736,0.613373469387755,175.01020408163262,0.4740775510204082,136.47142857142856,0.6792326530612246,92.8530612244898,30.07755102040816,28.85367794324918,684.3551020408163,86.23774558104517,3.3155102040816327,73.93265306122449,442.8734693877551,Center,10.308163265306124,northern-arizona,0.0,0.0,0.27161415993544485,0.0,16.308122557808527,179.4,0.6326836734693877,13.906938775510206,55.15510204081632,287.78979591836736,0.613373469387755,175.01020408163262,22.94245091065095,4.2693877551020405,0.2542959183673469,4,11.52,3.33,33.0,35.0,20.0,8.849019607843136,83.25,107.0,250.0,85.5
portech01,chris-porter-1,Chris Porter,Exclude,2000,7.4,31.45362563237774,1.6,10.45362563237774,sec,175.11982605621372,3.554131534569983,0.4736340640809444,331.98229342327147,0.4661804384485666,154.80944350758853,0.4617242833052277,153.53625632377742,0.6596467116357503,100.90472175379426,27.45362563237774,26.72681281618887,793.8844856661044,80.18784587316712,1.272681281618887,72.18043844856659,415.97723440134905,Forward,56.36087689713322,auburn,0.05672681281618886,18.81703204047217,0.2818794266441821,5.45362563237774,14.5,215.7116357504216,0.5133634064080944,12.881703204047218,60.1779089376054,313.1652613827993,0.4766365935919056,149.35581787521082,27.1,4.82681281618887,0.23998482293423276,2,10.93,3.2,28.5,35.0,6.0,7.6698689956331885,80.88356164383562,103.5,214.0,81.5
richaja01,jason-richardson-1,Jason Richardson,Starter,2001,22.589956160124007,61.18034118602761,1.235886418289388,22.799350121852154,big-ten,134.0,2.921770917952884,0.5603078797725427,313.53939886271326,0.503,157.65150284321692,0.2870901705930138,90.87083671811537,0.6556685621445979,61.18034118602761,33.94557270511779,32.0,855.3712428919576,61.0,2.40357432981316,69.74492282696994,415.79122664500414,Guard,33.74492282696994,michigan-state,0.2979951259138912,99.5426482534525,0.37694232331437855,39.30787977254265,8.14781036596494,185.07148659626318,0.5759983753046304,11.209341998375304,41.05442729488221,213.99675060926083,0.5521088545897643,118.34362307067423,25.395612148162474,5.378066612510153,0.24436068237205524,2,11.75,3.12,32.5,39.5,15.0,5.3,76.125,102.5,213.0,83.5
battish01,shane-battier-1,Shane Battier,Starter,2001,11.063978545470725,72.0,3.9821950835003563,82.47914547304171,acc,191.0,4.686571719226857,0.590680569684639,486.99287894201416,0.4786678535096643,232.29043743641915,0.37946998982706,182.71871820956252,0.8024409969481179,146.47914547304168,37.46642929806714,39.0,1314.845879959308,94.0,4.715971515768056,77.23957273652086,721.2578840284842,Forward,77.706002034588,duke,0.5273957273652086,259.80773143438455,0.42666785350966413,110.19786368260428,14.828618847196003,256.4755849440488,0.6298275686673449,8.769328585961343,55.09257375381485,227.1851475076297,0.537533570701933,122.09257375381485,24.46512249213924,9.302543234994912,0.28327772126144457,4,10.95,3.3,29.5,33.0,12.0,9.3,80.88356164383562,105.0,229.0,82.5
griffed01,eddie-griffin-1,Eddie Griffin,Role Player,2001,11.063978545470725,49.0,3.9821950835003563,133.0,big-east,229.0,3.6,0.472,480.0,0.429,206.0,0.227,109.0,0.7340000000000001,80.0,30.0,30.0,979.0,94.0,1.0,71.0,533.0,Forward,26.0,seton-hall,0.267,128.0,0.32,41.0,14.828618847196003,323.0,0.501,11.2,67.0,352.0,0.469,165.0,24.46512249213924,4.6,0.189,1,11.77,3.21,26.5,33.0,3.0,4.0,80.88356164383562,110.0,222.0,87.0
whitero02,rodney-white-1,Rodney White,Role Player,2001,11.063978545470725,41.0,3.9821950835003563,20.0,cusa,132.0,1.9,0.53,386.0,0.487,188.0,0.415,160.0,0.713,114.0,28.0,26.0,865.0,50.0,2.5,73.0,523.0,Forward,34.0,charlotte,0.246,95.0,0.34700000000000003,33.0,14.828618847196003,182.0,0.5660000000000001,15.1,82.0,291.0,0.5329999999999999,155.0,24.46512249213924,4.4,0.202,1,12.07,3.47,27.5,33.0,16.0,9.3,80.88356164383562,104.5,243.0,83.5
johnsjo02,joe-johnson-1,Joe Johnson,Role Player,2001,11.063978545470725,69.02421307506053,3.9821950835003563,12.0,sec,126.0,2.1227602905569007,0.5163414043583535,333.00242130750604,0.4668184019370459,155.50121065375302,0.26270460048426153,87.45520581113801,0.750544794188862,65.63680387409201,27.932203389830512,23.15980629539952,831.3486682808717,67.0,1.7409200968523002,45.409200968522995,409.57142857142856,Forward,43.590799031477005,arkansas,0.235089588377724,78.1138014527845,0.4208450363196125,32.932203389830505,14.828618847196003,174.98062953995156,0.5469322033898304,15.2590799031477,67.63680387409201,254.88861985472155,0.4819079903147701,122.56900726392251,24.46512249213924,3.8636803874092007,0.18363680387409198,2,12.05,3.4,32.5,36.5,12.0,6.7,80.88356164383562,105.0,226.0,81.0
jefferi01,richard-jefferson-1,Richard Jefferson,Starter,2001,11.063978545470725,86.62722383119568,3.9821950835003563,27.180802647910628,pac-10,132.0,2.313280926768721,0.5341199834505586,278.32809267687213,0.4839151841125362,134.09764170459246,0.3618911874224245,100.37443111294995,0.6670831609433182,66.47041787339678,32.132809267687215,34.0,865.5635084815888,58.0,1.6385601985932976,88.78402978899462,362.7985105502689,Forward,22.699213901530825,arizona,0.2821456350848158,79.7600330988829,0.3605887463798096,28.13280926768721,14.828618847196003,169.9296648738105,0.5593487794786925,22.356640463384363,93.96483243690523,198.56805957798923,0.5335664046338436,105.96483243690523,24.46512249213924,4.031361191559785,0.1869151841125362,3,11.19,3.15,33.0,38.5,14.0,6.7,80.88356164383562,103.0,223.0,84.0
murphtr01,troy-murphy-1,Troy Murphy,Role Player,2001,11.063978545470725,60.4928530588908,3.9821950835003563,45.478559176672384,big-east,183.0,2.0101772441395083,0.5090285877644368,504.6500857632933,0.4789125214408233,242.2161234991424,0.5226643796455116,265.6643796455117,0.7818250428816466,208.6500857632933,32.63750714694111,29.0,1175.907375643225,94.0,3.866609491137793,97.8839336763865,723.0823327615781,Forward,36.41966838193253,notre-dame,0.17559462550028587,88.26072041166381,0.34033390508862205,30.0,14.828618847196003,315.80903373356205,0.5713036020583191,13.626072041166381,99.79645511720983,416.38936535162946,0.5087964551172098,212.2161234991424,24.46512249213924,5.876786735277301,0.20011606632361345,3,11.22,3.43,28.5,34.5,11.0,11.7,80.88356164383562,105.5,230.0,83.0
huntest01,steven-hunter-1,Steven Hunter,Role Player,2001,8.553282098949808,13.108474576271188,7.2313039994327255,66.95593220338985,cusa,103.0,1.8522033898305088,0.5879016949152542,221.65084745762715,0.5879016949152542,130.43389830508474,0.48713559322033895,109.23728813559322,0.5899084745762713,62.586440677966095,30.94576271186441,27.0,787.8237288135592,66.0,1.9,70.31525423728813,323.45423728813563,Center,5.315254237288134,depaul,0.003152542372881356,0.6305084745762712,0.0,0.0,16.308122557808527,156.07457627118643,0.5923593220338983,15.180677966101694,48.09830508474576,221.02033898305083,0.5897932203389831,130.43389830508474,22.94245091065095,3.7837288135593217,0.1925457627118644,2,11.99,3.15,30.5,38.5,11.0,5.3,83.25,108.0,224.0,88.0
hastoki01,kirk-haston-1,Kirk Haston,Exclude,2001,8.553282098949808,40.719434628975264,7.2313039994327255,38.877738515901065,big-ten,208.0,2.891378091872792,0.4729780918727916,492.2395759717313,0.4557116607773852,221.95759717314488,0.339156890459364,160.94982332155476,0.6990643109540637,112.31660777385159,31.87773851590106,28.0,955.1533568904592,80.0,1.2963957597173146,90.19434628975263,574.9371024734983,Center,32.63321554770318,indiana,0.09161272084805654,50.20212014134275,0.2712268551236749,18.70530035335689,16.308122557808527,274.5328621908127,0.5089060070671378,11.576961130742047,73.66925795053004,442.0374558303887,0.4630282685512367,203.25229681978803,22.94245091065095,4.215830388692579,0.17625865724381626,3,12.25,3.35,27.0,31.5,11.0,10.5,83.25,106.0,242.0,84.25
bradlmi01,michael-bradley-1,Michael Bradley,Exclude,2001,8.553282098949808,68.76688378471032,7.2313039994327255,48.771340418237905,big-east,196.0,1.3170380527939665,0.6938207062050051,331.4127528282482,0.6822691121014741,227.03153925265687,0.5451930065135412,183.6414124100103,0.5524665752485429,104.14809736030169,32.66815221117586,31.0,985.7178608159066,107.0,4.74933150497086,84.27356873500172,566.8748714432636,Center,28.27802536852931,villanova,0.06714364072677409,24.547137470003427,0.353,8.66369557764827,16.308122557808527,269.35893040795344,0.6719283510455948,16.411655810764483,81.32739115529654,306.86561535824484,0.7075382242029483,218.36784367500854,22.94245091065095,6.038567020911896,0.2465022283167638,3,11.11,3.35,27.0,30.0,13.0,9.3,83.25,107.0,227.0,85.5
collija04,jason-collins-1,Jason Collins,Role Player,2001,8.553282098949808,38.59157279933249,7.2313039994327255,43.0,pac-10,173.0,3.1227367542761786,0.6369353358364622,236.56028368794327,0.6205064664163537,146.72841051314145,0.7594764288694201,171.8318731748018,0.7531055486024197,130.5657071339174,33.24030037546934,34.0,822.0688360450563,92.0,3.7428869420108466,76.9741343345849,432.9837296620776,Center,22.175636211931586,stanford,0.07346224447225701,19.669169795577805,0.34500625782227784,8.961201501877346,16.308122557808527,246.0075093867334,0.6766174384647475,14.723279098873588,52.24030037546934,216.89111389236547,0.6344676679182311,137.76720901126407,22.94245091065095,6.790947017104714,0.3286562369628703,4,12.1,3.54,25.5,28.5,8.0,12.9,83.25,110.0,251.0,88.5
haywobr01,brendan-haywood-1,Brendan Haywood,Role Player,2001,8.553282098949808,40.13609467455621,7.2313039994327255,109.18934911242606,acc,137.0,2.815384615384615,0.6311420118343196,266.4733727810651,0.6311420118343196,168.4201183431953,0.6837337278106511,182.1360946745562,0.5443313609467456,99.10059171597635,34.11834319526627,33.0,964.3727810650888,105.0,2.9201183431952664,101.10059171597635,435.9408284023669,Center,13.899408284023668,north-carolina,0.0,0.0,0.27161415993544485,0.0,16.308122557808527,252.810650887574,0.6172781065088757,15.9,66.74556213017753,266.4733727810651,0.6311420118343196,168.4201183431953,22.94245091065095,5.6982248520710055,0.23613609467455626,4,12.87,3.5,27.0,28.5,17.0,12.9,83.25,113.5,266.0,90.5
fortejo01,joseph-forte-1,Joseph Forte,Exclude,2001,22.589956160124007,108.45624103299856,1.235886418289388,13.028694404591105,acc,160.0,1.8599713055954088,0.5044863701578193,537.0832137733142,0.4530860832137734,243.11334289813487,0.26456958393113345,142.62697274031564,0.818367288378766,117.56958393113342,34.02869440459111,32.0,1162.1449067431852,41.0,2.6657101865136297,66.17216642754663,659.1391678622667,Guard,62.54232424677188,north-carolina,0.2798307030129125,149.42898134863702,0.37082783357245336,55.3428981348637,8.14781036596494,199.9713055954089,0.5449713055954089,12.248637015781922,84.3428981348637,387.6542324246772,0.4856011477761837,187.77044476327117,25.395612148162474,4.525681492109039,0.15565566714490675,2,11.51,3.19,26.5,33.0,10.0,6.339075630252101,76.125,100.5,193.0,78.5
sasseje01,jeryl-sasser-1,Jeryl Sasser,Exclude,2001,22.589956160124007,61.65003240440699,1.235886418289388,15.655217109526895,wac,141.0,2.813739468567725,0.42844912508101096,447.54957874270895,0.3884834737524303,173.79261179520415,0.3735178224238496,167.13739468567724,0.7048982501620221,117.6895657809462,29.344782890473102,28.0,1029.2734931950743,101.0,0.3965651328580687,60.27608554763448,500.9643551523007,Guard,45.48217757615036,southern-methodist,0.2812760855476345,125.79261179520417,0.28389695398574205,35.68956578094621,8.14781036596494,244.41348023331173,0.4760699935191186,12.244653272845106,74.41218405703175,321.7569669475048,0.4297595593000649,138.10304601425793,25.395612148162474,3.210304601425794,0.12365392093324692,4,11.47,3.22,29.0,34.0,1.0,6.7,76.125,103.5,194.0,82.5
armstbr01,brandon-armstrong-1,Brandon Armstrong,Exclude,2001,22.589956160124007,47.262245918027325,1.235886418289388,6.631122959013663,wcc,65.0,1.7893368877040987,0.5132665778073976,507.3372209263579,0.44131989336887706,224.22192602465844,0.2369323558813729,123.44385204931689,0.8234755081639453,101.80839720093302,31.94668443852049,30.0,1001.7550816394536,36.0,2.7582139286904366,84.36887704098633,623.0966344551816,Guard,51.68010663112296,pepperdine,0.3699466844385205,187.58647117627456,0.3890489836721093,72.84438520493168,8.14781036596494,103.2089303565478,0.5483242252582472,10.199566811062976,63.737754081972675,319.7507497500833,0.4720086637787405,151.37754081972676,25.395612148162474,4.5159946684438514,0.17968877040986342,2,10.91,3.2,30.0,37.0,6.0,9.3,76.125,99.5,188.0,81.5
tinslja01,jamaal-tinsley-1,Jamaal Tinsley,Starter,2001,22.589956160124007,208.52149532710283,1.235886418289388,25.79626168224299,big-12,99.0,3.4418691588785046,0.4318560747663551,361.592523364486,0.3910710280373831,141.26542056074766,0.4795177570093458,172.16261682242992,0.6855813084112149,118.18317757009346,33.265420560747664,33.265420560747664,1079.422429906542,18.0,0.709158878504673,97.2859813084112,429.407476635514,Guard,86.17383177570093,iowa-state,0.23444672897196256,83.78504672897195,0.32851775700934577,28.69345794392523,8.14781036596494,144.18504672897197,0.4849682242990654,22.82355140186916,131.72523364485986,277.80747663551404,0.4052448598130841,112.57196261682243,25.395612148162474,4.188785046728972,0.15446915887850468,2,11.96,3.2,28.0,37.5,1.0,13.6,76.125,97.5,199.0,79.5
hassetr01,trenton-hassell-1,Trenton Hassell,Role Player,2001,11.063978545470725,140.04735883424408,3.9821950835003563,14.47298117789921,ovc,167.0,0.8790528233151185,0.5306757741347906,466.15604128718877,0.4821013964784456,225.18275652701882,0.3585676988463874,168.08136004857315,0.7894122647237399,132.9799635701275,30.15543412264724,32.0,1122.0892531876136,82.0,3.3047358834244083,58.30418943533698,629.4942319368548,Forward,35.31086824529447,austin-peay,0.2587771706132362,121.77049180327869,0.3739259259259259,46.148755312689744,14.828618847196003,232.13539769277475,0.574621736490589,16.162173649058893,106.77049180327869,344.38554948391015,0.5197364905889496,179.03400121432912,24.46512249213924,4.183788706739526,0.15105403764420158,3,11.57,3.29,35.5,37.5,12.0,5.3,80.88356164383562,99.5,205.0,80.0
arenagi01,gilbert-arenas-1,Gilbert Arenas,All-Star,2001,22.589956160124007,79.53316567117258,1.235886418289388,7.687205281358064,pac-10,102.0,2.2312794718641937,0.538383841559258,426.7843445457403,0.4700663313423452,200.78434454574037,0.3258365293932725,138.81043696950644,0.732933668657655,101.81043696950644,35.31279471864194,33.0,1060.8365293932725,29.0,2.8563973593209684,82.34360264067905,561.7274441999372,Guard,67.0616158440742,arizona,0.3589786230745049,153.63030493555485,0.3733932725558001,58.348318138950006,8.14781036596494,133.40521848475322,0.5698814838101226,16.350235774913553,96.18956303049356,273.1540396101854,0.5217488211254323,142.43602640679032,25.395612148162474,5.087676831185162,0.19210185476265326,2,11.10957081545064,3.25,31.5,36.0,12.0,5.3,76.125,99.5,199.0,81.5
cookom01,omar-cook-1,Omar Cook,Exclude,2001,22.589956160124007,252.0,1.235886418289388,5.0,big-east,70.0,2.4,0.446,392.0,0.36,141.0,0.327,128.0,0.742,95.0,29.0,29.0,1107.0,18.0,0.8,82.0,445.0,Guard,66.0,st-johns-ny,0.561,220.0,0.309,68.0,8.14781036596494,88.0,0.4910000000000001,24.6,148.0,172.0,0.424,73.0,25.395612148162474,3.2,0.115,1,10.77,3.2,31.0,35.5,9.0,5.5,76.125,92.0,189.0,77.5
solomwi01,will-solomon-1,Will Solomon,Exclude,2001,22.589956160124007,99.54373983739838,1.235886418289388,10.754471544715447,acc,69.0,0.6754471544715447,0.496140162601626,485.56260162601626,0.3984035772357724,193.5268292682927,0.3369463414634146,162.54373983739836,0.7515069918699187,122.28032520325205,30.0,28.0,1026.4224390243903,17.0,2.2947317073170734,75.91252032520325,603.6321951219512,Guard,40.59642276422764,clemson,0.5189284552845529,250.59642276422764,0.3762982113821137,94.29821138211382,8.14781036596494,98.98308943089432,0.5371222764227642,18.07365853658537,123.70178861788618,234.96617886178865,0.4220526829268293,99.22861788617888,25.395612148162474,3.0052682926829277,0.1157017886178862,3,11.3,3.22,28.5,35.0,4.0,4.0,76.125,99.5,172.0,81.5
